GEO_ID,Total population,Male,Under 5 years,5 to 9 years,10 to 14 years,15 to 19 years,20 to 24 years,25 to 34 years,35 to 44 years,45 to 54 years,55 to 59 years,60 to 64 years,65 to 74 years,75 to 84 years,85 years and over,Median age (years),White,Black or African American,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Some other race,Two or more races,Name,State,County,Tract
1400000US06037135202,4305,49.9,2.9,2.5,6.4,15.1,5.2,4.9,9.0,21.8,8.9,5.6,7.1,10.0,0.6,46.4,81.1,0.0,2.2,7.6,0.0,6.3,2.7,Census Tract 1352.02; Los Angeles County; California,6,37,135202
1400000US06037135203,7442,52.3,5.8,2.9,7.9,8.9,7.6,8.1,14.5,13.9,6.7,6.0,7.7,8.5,1.5,42.1,81.8,0.2,0.0,12.5,0.0,2.6,2.9,"Census Tract 1352.03, Los Angeles County, California",6,37,135203
1400000US06037137103,3487,43.0,8.8,2.5,0.0,4.1,9.5,25.3,15.5,13.9,6.4,3.6,5.8,4.2,0.4,34.9,69.1,3.2,0.6,15.7,0.0,9.0,2.4,Census Tract 1371.03; Los Angeles County; California,6,37,137103
1400000US06037137104,2714,50.4,5.9,3.5,6.2,3.4,6.3,6.4,12.3,18.5,8.3,11.0,11.8,4.5,1.9,47.6,69.5,0.8,0.0,22.7,0.0,4.4,2.5,Census Tract 1371.04; Los Angeles County; California,6,37,137104
1400000US06037137201,5265,53.6,5.1,6.4,6.5,4.2,5.2,14.9,16.7,15.4,5.6,7.9,4.4,5.6,2.2,38.5,76.0,6.3,0.0,10.4,0.0,4.4,2.9,"Census Tract 1372.01, Los Angeles County, California",6,37,137201
1400000US06037137301,2237,51.2,5.5,5.4,7.3,6.9,3.1,5.5,11.1,16.9,12.3,8.9,10.7,3.8,2.6,47.4,81.0,0.0,2.3,11.8,0.0,1.6,3.4,Census Tract 1373.01; Los Angeles County; California,6,37,137301
1400000US06037137302,4486,48.2,5.7,5.3,3.7,7.6,5.6,3.5,14.4,17.9,8.6,3.1,10.7,11.3,2.5,48.4,81.0,1.5,0.6,6.4,0.0,2.7,7.8,Census Tract 1373.02; Los Angeles County; California,6,37,137302
1400000US06037137401,4321,47.6,12.7,6.2,4.4,3.1,2.5,11.0,21.6,13.8,9.3,4.7,5.3,3.6,1.8,38.9,83.3,0.9,0.0,7.7,0.0,2.9,5.2,Census Tract 1374.01; Los Angeles County; California,6,37,137401
1400000US06037137402,5252,51.5,6.0,4.9,4.6,6.0,6.7,10.7,14.6,19.3,5.9,5.1,7.1,6.4,2.8,43.1,84.6,1.0,0.0,6.6,0.0,2.7,5.1,Census Tract 1374.02; Los Angeles County; California,6,37,137402
1400000US06037137501,3523,49.2,8.5,5.4,7.2,3.5,5.0,13.7,17.1,14.4,4.7,5.2,6.7,6.7,2.1,39.1,78.5,7.3,0.0,6.4,0.0,4.0,3.9,Census Tract 1375.01; Los Angeles County; California,6,37,137501
1400000US06037137502,3898,48.0,9.6,6.9,3.5,1.8,3.3,11.2,19.5,17.5,7.0,4.5,6.9,5.8,2.4,40.7,80.1,7.8,0.0,3.8,0.0,7.4,0.9,Census Tract 1375.02; Los Angeles County; California,6,37,137502
1400000US06037137504,1901,49.3,3.4,6.9,7.9,4.1,6.2,4.3,11.4,16.1,12.3,9.3,9.3,6.4,2.4,48.4,93.8,3.0,0.0,0.0,0.0,0.0,3.2,Census Tract 1375.04; Los Angeles County; California,6,37,137504
1400000US06037138000,4426,45.9,7.5,4.8,5.3,3.7,2.8,8.0,20.9,17.6,9.1,6.6,6.1,5.6,1.8,44.1,88.6,1.8,0.0,6.1,0.0,1.6,2.0,Census Tract 1380; Los Angeles County; California,6,37,138000
1400000US06037139001,4436,48.9,5.5,4.8,3.8,4.1,5.4,17.3,15.5,14.2,8.3,6.5,7.0,3.8,3.9,38.2,77.5,4.2,0.0,9.6,0.0,4.2,4.4,Census Tract 1390.01; Los Angeles County; California,6,37,139001
1400000US06037139200,5311,48.3,8.1,1.7,4.1,4.2,4.1,21.2,16.0,13.9,7.7,5.6,6.6,4.0,2.7,39.3,78.2,7.7,0.0,8.1,1.0,3.4,1.5,Census Tract 1392; Los Angeles County; California,6,37,139200
1400000US06037139301,4743,49.4,7.5,4.9,5.4,5.6,4.8,10.4,12.1,19.4,5.5,7.0,10.1,5.5,1.7,44.4,90.8,2.3,1.0,4.0,0.6,0.4,1.0,Census Tract 1393.01; Los Angeles County; California,6,37,139301
1400000US06037139302,4509,47.2,5.4,3.2,5.7,5.2,10.8,18.1,19.0,12.2,7.1,3.6,3.9,4.0,2.0,35.6,62.9,8.8,0.9,6.8,0.0,16.7,4.0,Census Tract 1393.02; Los Angeles County; California,6,37,139302
1400000US06037139303,4334,48.0,4.5,6.8,3.7,5.8,5.5,21.4,16.2,13.8,8.5,2.0,7.3,3.0,1.5,37.3,65.1,1.5,0.0,6.4,2.2,15.4,9.4,Census Tract 1393.03; Los Angeles County; California,6,37,139303
1400000US06037139401,2929,44.1,6.1,2.9,8.9,3.7,9.0,13.6,21.1,11.3,5.7,4.1,6.4,3.0,4.3,40.1,69.8,4.8,0.0,8.4,0.0,16.3,0.6,Census Tract 1394.01; Los Angeles County; California,6,37,139401
1400000US06037139402,2929,52.5,1.7,4.6,11.3,2.0,6.7,3.6,6.3,16.6,5.6,9.4,9.9,18.1,4.1,53.6,99.1,0.0,0.0,0.0,0.0,0.9,0.0,Census Tract 1394.02; Los Angeles County; California,6,37,139402
1400000US06037139502,2622,50.3,9.0,1.7,4.3,6.4,5.1,16.1,12.2,12.8,9.1,7.7,3.3,6.9,5.3,39.5,93.7,0.4,0.0,4.9,0.0,0.3,0.6,Census Tract 1395.02; Los Angeles County; California,6,37,139502
1400000US06037139503,4919,37.4,3.0,3.9,3.3,6.3,7.8,15.8,13.5,14.5,6.0,5.0,11.3,7.4,2.2,41.1,83.5,3.9,0.0,3.4,0.0,7.5,1.7,"Census Tract 1395.03, Los Angeles County, California",6,37,139503
1400000US06037139504,3398,42.9,2.3,3.1,4.6,3.0,4.0,26.2,11.6,13.5,3.7,4.5,3.9,14.3,5.2,40.6,79.0,2.2,0.0,7.9,0.0,7.2,3.7,Census Tract 1395.04; Los Angeles County; California,6,37,139504
1400000US06037139600,5295,46.9,9.5,6.9,6.5,2.1,1.8,17.5,13.8,13.9,8.6,4.2,7.3,5.4,2.5,38.7,79.5,7.8,0.0,7.4,0.0,2.7,2.7,Census Tract 1396; Los Angeles County; California,6,37,139600
1400000US06037139701,4977,45.0,4.9,6.3,5.2,6.7,3.7,9.4,13.2,15.7,5.7,8.0,12.9,5.3,3.1,46.0,84.5,0.6,0.0,8.0,0.0,6.1,0.7,Census Tract 1397.01; Los Angeles County; California,6,37,139701
1400000US06037139702,5965,46.2,5.8,5.7,3.5,6.6,4.5,3.0,14.0,14.6,10.6,6.6,10.9,9.2,5.0,50.7,91.6,1.4,0.5,4.2,0.0,0.4,1.9,"Census Tract 1397.02, Los Angeles County, California",6,37,139702
1400000US06037139703,2841,47.4,8.6,4.9,7.5,2.9,6.9,6.8,12.6,14.4,9.0,10.2,7.5,7.1,1.5,44.9,91.1,0.2,0.0,4.8,0.0,0.6,3.3,Census Tract 1397.03; Los Angeles County; California,6,37,139703
1400000US06037139801,2993,47.6,7.3,6.6,6.3,2.9,3.5,6.4,9.5,11.3,7.6,10.4,11.1,14.0,3.2,51.8,87.3,3.9,0.3,5.2,0.0,0.3,2.9,Census Tract 1398.01; Los Angeles County; California,6,37,139801
1400000US06037139802,3961,51.1,6.2,7.2,9.2,4.0,3.8,7.0,9.6,18.9,8.0,6.6,10.8,7.0,1.8,46.7,90.3,1.0,0.0,4.3,0.0,1.8,2.7,Census Tract 1398.02; Los Angeles County; California,6,37,139802
1400000US06037141101,4137,52.7,8.0,2.5,3.8,2.5,5.1,25.2,22.8,13.0,4.4,3.9,5.2,2.6,0.9,35.8,81.8,7.4,0.0,5.9,0.0,2.8,2.1,Census Tract 1411.01; Los Angeles County; California,6,37,141101
1400000US06037141102,2770,48.3,7.4,2.7,3.2,3.6,8.8,16.5,20.8,15.2,6.7,6.6,4.3,3.5,0.6,38.5,75.6,9.8,0.0,11.3,0.0,1.0,2.3,Census Tract 1411.02; Los Angeles County; California,6,37,141102
1400000US06037141201,3765,51.8,1.7,2.0,3.0,5.0,4.2,34.9,16.1,16.5,4.4,2.0,5.2,4.2,0.7,34.7,74.8,5.0,3.1,9.0,0.0,2.5,5.7,Census Tract 1412.01; Los Angeles County; California,6,37,141201
1400000US06037141202,2510,44.0,7.4,3.9,5.2,2.1,1.8,13.9,16.4,19.2,11.4,7.7,5.4,1.7,3.8,44.2,90.2,2.4,0.0,3.7,2.8,0.8,0.0,Census Tract 1412.02; Los Angeles County; California,6,37,141202
1400000US06037141302,5746,47.1,2.4,3.2,3.4,2.3,6.2,40.5,13.9,9.7,3.8,3.4,7.4,2.5,1.4,33.0,73.1,9.3,0.0,10.4,0.3,1.4,5.5,"Census Tract 1413.02, Los Angeles County, California",6,37,141302
1400000US06037141303,3188,46.0,3.2,4.3,2.2,2.9,9.5,29.5,14.4,11.5,4.1,6.3,4.2,5.0,2.9,34.4,77.3,5.1,0.3,9.7,0.0,0.8,6.7,Census Tract 1413.03; Los Angeles County; California,6,37,141303
1400000US06037141304,3096,53.2,6.4,1.3,3.0,0.3,1.7,28.1,13.9,18.4,6.2,5.1,7.9,6.2,1.5,38.4,79.6,3.2,0.0,10.4,0.0,0.0,6.9,Census Tract 1413.04; Los Angeles County; California,6,37,141304
1400000US06037141400,4493,51.7,3.8,8.1,4.7,4.1,3.0,14.3,16.1,15.5,7.1,4.8,7.8,7.1,3.7,43.1,76.9,4.6,0.0,9.0,0.3,4.1,5.1,Census Tract 1414; Los Angeles County; California,6,37,141400
1400000US06037141500,2715,47.6,3.0,3.0,9.5,4.5,2.7,4.0,10.0,16.2,8.5,9.9,14.2,11.0,3.5,53.6,88.7,0.0,0.0,8.1,0.0,3.1,0.0,Census Tract 1415; Los Angeles County; California,6,37,141500
1400000US06037141600,3693,51.7,7.5,5.0,4.6,3.2,2.3,6.9,16.6,16.1,11.5,9.2,6.7,8.7,1.6,48.7,86.0,4.9,0.0,6.8,0.0,1.1,1.3,Census Tract 1416; Los Angeles County; California,6,37,141600
1400000US06037141700,3002,53.6,4.0,5.7,4.9,3.5,3.8,8.3,14.8,19.3,8.5,10.8,9.2,5.0,2.3,46.9,82.0,0.4,0.0,15.8,0.0,0.6,1.3,Census Tract 1417; Los Angeles County; California,6,37,141700
1400000US06037143100,3900,52.8,3.9,4.9,5.3,3.1,5.0,20.9,21.6,12.2,7.3,4.6,5.3,5.5,0.5,38.6,79.7,4.1,1.5,7.2,0.0,4.4,3.1,"Census Tract 1431, Los Angeles County, California",6,37,143100
1400000US06037143200,3901,54.0,5.5,6.0,2.8,1.9,5.4,35.1,18.9,11.7,4.1,2.7,2.4,3.5,0.0,33.0,75.9,6.6,0.0,6.8,0.0,10.8,0.0,Census Tract 1432; Los Angeles County; California,6,37,143200
1400000US06037143300,5822,47.1,3.9,5.5,4.3,2.0,5.7,19.5,24.5,15.2,6.6,3.5,4.4,2.9,2.0,38.3,80.2,3.2,0.0,8.5,0.7,1.8,5.6,"Census Tract 1433, Los Angeles County, California",6,37,143300
1400000US06037143400,5843,53.5,7.4,3.9,3.0,3.0,4.2,17.6,20.8,10.2,8.5,3.7,4.0,9.0,4.6,39.6,82.9,3.1,0.0,10.0,0.0,1.0,3.0,"Census Tract 1434, Los Angeles County, California",6,37,143400
1400000US06037143500,4419,49.7,4.4,6.2,3.8,2.6,4.5,20.4,19.4,14.6,8.4,5.7,5.8,2.8,1.3,40.0,87.0,1.7,0.0,5.0,0.0,0.7,5.6,Census Tract 1435; Los Angeles County; California,6,37,143500
1400000US06037143602,4095,46.3,3.7,3.3,3.7,1.8,4.2,9.7,20.6,18.1,3.6,5.6,11.5,9.5,4.7,45.5,81.2,2.6,0.0,11.0,0.2,1.6,3.3,Census Tract 1436.02; Los Angeles County; California,6,37,143602
1400000US06037143603,2251,51.1,1.0,1.4,3.9,4.0,6.3,27.2,21.0,15.5,2.4,4.2,8.5,3.8,0.6,37.3,67.9,6.4,0.0,17.7,0.0,5.2,2.8,Census Tract 1436.03; Los Angeles County; California,6,37,143603
1400000US06037143604,3282,51.4,1.7,0.9,0.4,4.5,10.8,36.6,17.7,10.6,1.6,3.7,2.1,4.2,5.2,33.7,65.4,9.1,1.0,11.8,0.0,9.4,3.4,"Census Tract 1436.04, Los Angeles County, California",6,37,143604
1400000US06037143700,3504,59.1,3.7,1.9,5.4,2.9,1.5,10.2,30.7,20.1,7.3,4.8,5.8,3.3,2.6,43.1,78.9,4.2,0.3,10.8,0.0,3.3,2.7,Census Tract 1437; Los Angeles County; California,6,37,143700
1400000US06037143800,4698,47.1,6.0,5.1,3.1,2.3,1.9,16.7,20.4,18.8,6.7,5.4,6.4,5.2,1.9,42.7,90.2,2.6,0.2,5.0,0.0,1.3,0.7,"Census Tract 1438, Los Angeles County, California",6,37,143800
1400000US06037143901,4236,45.3,8.6,8.5,5.5,5.4,1.4,5.5,18.7,20.4,6.8,5.2,6.6,4.2,3.1,43.8,87.8,0.8,0.5,8.0,0.0,0.0,2.9,Census Tract 1439.01; Los Angeles County; California,6,37,143901
1400000US06037143902,2717,51.1,2.1,4.6,2.9,3.1,4.4,19.9,16.9,16.9,10.2,4.9,7.8,4.8,1.4,42.7,81.5,3.0,0.3,1.2,0.0,8.7,5.3,Census Tract 1439.02; Los Angeles County; California,6,37,143902
1400000US06037181000,6690,43.5,5.5,6.0,7.3,4.2,6.1,10.7,15.5,17.7,4.7,4.9,9.4,4.9,3.2,41.3,47.8,1.8,1.2,30.4,0.0,15.0,3.9,Census Tract 1810; Los Angeles County; California,6,37,181000
1400000US06037181300,3782,50.2,8.2,6.2,4.8,3.6,4.9,12.6,17.3,16.9,5.7,4.0,9.7,3.2,2.7,40.8,53.1,5.5,0.7,29.8,0.0,5.9,4.9,Census Tract 1813; Los Angeles County; California,6,37,181300
1400000US06037181400,5065,49.8,4.5,5.0,5.4,3.5,12.2,15.8,12.3,18.1,6.0,1.8,4.2,9.2,1.8,39.2,48.9,4.8,1.7,29.7,0.0,9.8,5.2,Census Tract 1814; Los Angeles County; California,6,37,181400
1400000US06037181500,3793,53.5,7.9,5.2,4.7,4.7,4.7,15.4,16.6,14.3,6.7,7.8,7.2,3.9,0.8,38.8,45.9,0.9,1.1,28.6,0.0,18.1,5.4,Census Tract 1815; Los Angeles County; California,6,37,181500
1400000US06037181600,4595,52.4,3.6,2.7,4.0,27.4,18.1,6.5,13.9,8.3,4.9,4.1,3.4,2.2,1.0,21.6,59.6,3.4,0.2,20.4,0.0,12.1,4.3,Census Tract 1816; Los Angeles County; California,6,37,181600
1400000US06037183101,4112,49.9,3.4,6.2,5.7,6.9,10.6,18.2,14.7,15.8,5.0,4.2,4.8,4.1,0.4,34.5,64.6,0.8,0.2,9.8,0.2,21.7,2.8,Census Tract 1831.01; Los Angeles County; California,6,37,183101
1400000US06037183103,3749,50.4,5.7,6.7,8.4,8.2,4.7,15.6,18.9,15.4,8.6,3.5,2.4,1.9,0.0,35.1,57.3,3.5,0.7,18.1,0.0,15.7,4.7,Census Tract 1831.03; Los Angeles County; California,6,37,183103
1400000US06037183104,2238,48.8,8.4,3.4,9.8,4.5,7.2,13.7,18.5,17.2,6.7,0.8,2.8,2.9,4.2,37.3,50.5,4.9,2.8,18.8,0.0,18.4,4.6,Census Tract 1831.04; Los Angeles County; California,6,37,183104
1400000US06037183220,3865,44.8,7.2,8.5,3.7,8.8,7.5,13.8,17.1,9.6,3.9,3.8,4.2,7.0,4.9,35.3,56.0,0.9,0.0,12.1,0.0,28.9,2.1,Census Tract 1832.20; Los Angeles County; California,6,37,183220
1400000US06037183221,3562,46.0,7.7,7.6,5.4,9.4,4.4,13.6,20.2,15.2,6.6,3.1,3.2,2.2,1.3,36.2,63.7,2.9,0.4,9.5,0.0,20.2,3.3,Census Tract 1832.21; Los Angeles County; California,6,37,183221
1400000US06037183222,3825,46.5,3.1,8.1,6.6,6.6,4.1,10.8,15.6,15.2,8.3,4.6,11.5,4.7,0.7,43.1,51.3,8.1,0.0,18.8,0.0,17.9,3.8,Census Tract 1832.22; Los Angeles County; California,6,37,183222
1400000US06037183300,3645,50.9,6.4,5.3,8.5,8.7,6.9,12.1,21.5,15.4,4.0,1.0,6.0,3.9,0.3,35.7,48.4,0.2,1.6,18.7,0.0,29.4,1.7,Census Tract 1833; Los Angeles County; California,6,37,183300
1400000US06037183401,2869,53.7,5.9,2.5,4.7,6.9,14.1,14.2,14.7,13.8,8.9,5.0,4.1,3.4,1.7,36.3,36.6,3.3,1.3,33.8,0.0,21.1,3.8,Census Tract 1834.01; Los Angeles County; California,6,37,183401
1400000US06037183402,2985,45.2,3.1,2.5,4.6,7.9,11.0,19.4,18.4,9.5,5.1,4.3,7.2,5.8,1.2,36.0,57.0,1.6,0.0,24.5,3.0,10.7,3.2,Census Tract 1834.02; Los Angeles County; California,6,37,183402
1400000US06037183510,2909,51.0,5.0,6.7,9.0,10.8,9.0,12.7,15.2,18.2,3.8,1.9,5.0,2.3,0.3,32.2,51.3,0.3,0.0,7.2,0.0,37.9,3.3,Census Tract 1835.10; Los Angeles County; California,6,37,183510
1400000US06037600703,1743,25.9,1.4,3.1,2.2,5.9,5.0,8.7,9.3,22.5,7.2,7.8,12.9,10.3,3.8,47.8,3.2,84.7,0.0,1.7,0.0,0.0,10.4,Census Tract 6007.03; Los Angeles County; California,6,37,600703
1400000US06037600704,2919,42.8,5.0,3.3,3.4,8.3,3.3,12.7,15.2,15.9,5.5,7.9,12.6,6.0,0.8,44.6,3.6,88.6,0.2,0.5,0.0,6.0,1.1,Census Tract 6007.04; Los Angeles County; California,6,37,600704
1400000US06037600801,2869,42.6,4.5,3.5,7.9,10.8,4.6,5.8,11.9,14.1,7.8,6.8,12.5,8.4,1.4,45.7,7.5,85.5,0.0,0.0,0.0,2.6,4.5,Census Tract 6008.01; Los Angeles County; California,6,37,600801
1400000US06037600802,2529,46.9,6.4,6.5,7.2,5.0,5.2,10.6,16.2,13.5,6.9,7.6,9.4,3.4,2.1,40.8,6.6,78.6,2.1,2.4,0.0,8.3,1.9,Census Tract 6008.02; Los Angeles County; California,6,37,600802
1400000US06037600902,7411,42.6,11.3,5.9,7.9,7.5,8.7,15.3,15.3,11.9,4.0,3.8,4.8,2.7,0.9,30.5,17.0,46.9,0.0,1.0,0.2,31.6,3.3,Census Tract 6009.02; Los Angeles County; California,6,37,600902
1400000US06037600911,3302,47.6,9.3,8.1,5.1,9.8,9.5,10.1,17.4,13.4,6.8,4.5,3.8,1.0,1.3,32.5,32.6,35.4,1.1,1.9,0.0,26.8,2.2,Census Tract 6009.11; Los Angeles County; California,6,37,600911
1400000US06037600912,5747,50.9,11.2,6.8,6.7,11.9,7.1,15.9,14.4,12.1,5.1,3.3,4.5,0.6,0.4,29.1,33.5,20.0,0.7,0.8,0.0,42.9,2.0,Census Tract 6009.12; Los Angeles County; California,6,37,600912
1400000US06037601001,1980,36.2,4.4,8.1,1.2,3.4,1.4,9.6,15.7,14.4,11.4,5.4,9.6,11.2,4.3,48.7,19.9,69.8,0.0,1.5,0.0,3.2,5.5,Census Tract 6010.01; Los Angeles County; California,6,37,601001
1400000US06037601002,5822,46.5,13.1,9.8,6.4,6.2,6.9,18.1,13.0,15.1,3.1,2.3,4.1,1.8,0.2,29.4,13.2,58.7,0.0,1.8,0.0,23.5,2.8,Census Tract 6010.02; Los Angeles County; California,6,37,601002
1400000US06037601100,6168,45.7,9.7,5.6,7.5,5.6,10.6,15.0,18.3,7.8,5.5,5.2,5.7,2.8,0.7,32.0,19.6,37.2,0.0,2.9,0.0,39.0,1.3,Census Tract 6011; Los Angeles County; California,6,37,601100
1400000US06037601202,3999,58.1,11.3,7.0,8.8,6.9,9.6,20.0,7.6,7.5,9.2,4.4,4.2,2.2,1.3,27.2,35.5,7.5,0.0,0.0,0.0,56.6,0.4,Census Tract 6012.02; Los Angeles County; California,6,37,601202
1400000US06037601211,3153,47.9,10.1,3.8,2.4,8.3,5.9,13.5,18.1,11.4,4.1,7.3,6.4,6.0,2.7,37.5,22.5,44.6,2.8,0.0,2.3,24.8,2.9,Census Tract 6012.11; Los Angeles County; California,6,37,601211
1400000US06037601212,6921,48.5,7.9,9.2,11.7,10.2,6.4,16.4,14.4,14.5,1.7,2.8,3.0,1.6,0.2,27.8,28.5,24.7,0.0,0.9,0.0,44.6,1.4,Census Tract 6012.12; Los Angeles County; California,6,37,601212
1400000US06037601301,2022,42.8,4.0,7.2,10.9,7.8,3.5,10.7,13.5,18.8,8.4,2.5,3.1,5.2,4.5,40.3,24.5,68.8,0.7,2.1,0.0,2.8,1.2,Census Tract 6013.01; Los Angeles County; California,6,37,601301
1400000US06037601302,7013,48.7,9.7,8.8,5.8,4.1,9.7,19.2,15.5,12.8,3.4,3.0,4.3,3.6,0.2,31.5,6.1,70.1,0.4,1.3,0.0,21.0,1.0,Census Tract 6013.02; Los Angeles County; California,6,37,601302
1400000US06037601303,5272,48.7,10.7,8.3,7.3,4.6,7.3,18.5,14.5,12.6,6.4,2.8,5.1,1.7,0.3,29.3,20.2,55.8,0.0,1.7,0.8,17.5,4.0,Census Tract 6013.03; Los Angeles County; California,6,37,601303
1400000US06037601401,5004,54.6,7.0,7.1,10.3,5.1,5.4,17.2,17.1,15.6,3.6,5.2,4.7,1.5,0.1,34.2,26.5,36.7,0.0,3.7,0.0,30.5,2.7,Census Tract 6014.01; Los Angeles County; California,6,37,601401
1400000US06037601402,4909,50.7,5.9,7.9,7.7,8.9,5.8,17.8,15.8,14.9,4.8,2.6,5.8,1.3,0.6,32.1,38.7,8.9,0.2,2.2,0.0,46.2,3.8,Census Tract 6014.02; Los Angeles County; California,6,37,601402
1400000US06037601501,3800,55.3,10.7,11.6,9.6,7.1,8.9,18.2,16.2,9.4,2.4,1.1,1.3,2.1,1.4,25.5,30.2,9.9,0.2,0.0,0.0,59.2,0.5,Census Tract 6015.01; Los Angeles County; California,6,37,601501
1400000US06037601502,3284,50.0,5.4,8.6,7.4,13.2,7.3,14.9,12.9,12.0,4.7,6.5,5.9,0.7,0.5,31.2,29.0,3.8,0.9,2.4,0.0,63.9,0.0,Census Tract 6015.02; Los Angeles County; California,6,37,601502
1400000US06037601600,4773,49.7,8.4,7.8,9.7,10.9,8.8,15.1,20.6,9.4,4.4,1.7,1.8,1.1,0.4,28.0,33.5,0.9,0.0,0.0,0.0,65.6,0.0,Census Tract 6016; Los Angeles County; California,6,37,601600
1400000US06037601700,5369,54.4,11.3,6.1,9.8,10.0,9.0,13.6,17.6,11.6,2.9,1.7,3.6,1.3,1.5,28.8,28.0,10.6,1.5,4.4,0.4,52.1,2.9,Census Tract 6017; Los Angeles County; California,6,37,601700
1400000US06037601801,3812,49.5,8.8,8.3,10.2,9.3,9.4,14.1,12.1,13.0,6.0,2.0,5.7,1.1,0.0,29.9,34.5,3.5,0.0,0.0,0.0,60.9,1.2,Census Tract 6018.01; Los Angeles County; California,6,37,601801
1400000US06037601802,4311,49.5,6.3,6.0,10.0,10.1,11.2,13.4,15.4,16.0,3.4,2.9,3.5,1.5,0.5,28.2,27.0,4.8,1.4,0.0,0.0,64.0,2.8,Census Tract 6018.02; Los Angeles County; California,6,37,601802
1400000US06037601900,5611,54.7,9.4,7.3,7.9,9.2,8.5,20.2,14.1,14.0,3.9,1.7,2.6,1.1,0.2,28.6,16.1,20.9,0.2,0.0,1.3,60.3,1.3,Census Tract 6019; Los Angeles County; California,6,37,601900
1400000US06037602002,2931,51.0,7.6,10.9,6.0,10.7,7.3,15.4,19.0,12.6,1.5,2.5,5.1,0.8,0.6,30.6,52.9,13.6,0.0,9.6,0.0,19.8,4.2,Census Tract 6020.02; Los Angeles County; California,6,37,602002
1400000US06037602003,4735,47.5,8.8,9.6,8.3,6.9,6.0,19.3,16.6,11.2,4.9,2.3,3.2,2.5,0.4,30.7,22.3,20.4,0.5,0.3,0.0,53.2,3.2,Census Tract 6020.03; Los Angeles County; California,6,37,602003
1400000US06037602004,4102,44.6,7.6,12.6,10.8,6.3,8.1,17.3,13.4,11.3,4.2,3.4,3.4,1.4,0.2,27.8,33.2,21.4,0.0,0.5,0.0,43.9,1.0,"Census Tract 6020.04, Los Angeles County, California",6,37,602004
1400000US06037602103,7272,44.5,8.5,6.5,10.5,8.1,9.6,20.2,10.6,12.7,3.8,2.7,3.4,2.3,1.2,27.8,39.0,26.3,0.0,2.6,0.3,25.9,6.0,Census Tract 6021.03; Los Angeles County; California,6,37,602103
1400000US06037602104,6063,50.1,7.4,10.7,7.8,8.1,8.1,15.0,16.6,13.3,4.1,1.7,4.2,2.6,0.4,30.4,46.3,24.5,0.0,6.4,0.0,19.6,3.2,Census Tract 6021.04; Los Angeles County; California,6,37,602104
1400000US06037602105,4032,47.1,7.7,7.1,9.3,9.5,10.7,13.6,14.3,12.2,6.2,2.2,6.3,0.9,0.2,30.3,46.7,20.5,0.3,6.8,0.0,23.1,2.6,Census Tract 6021.05; Los Angeles County; California,6,37,602105
1400000US06037602106,5430,49.7,8.6,6.6,7.6,7.1,4.5,17.0,16.4,14.4,4.0,4.9,6.5,1.4,0.9,33.8,42.9,26.4,0.0,10.5,0.0,20.0,0.2,Census Tract 6021.06; Los Angeles County; California,6,37,602106
1400000US06037602200,6525,54.0,9.8,5.1,8.3,8.0,4.5,18.1,14.3,13.9,5.8,3.4,4.0,3.3,1.6,33.0,56.0,12.2,0.2,11.1,0.0,19.6,1.0,"Census Tract 6022, Los Angeles County, California",6,37,602200
1400000US06037602301,6396,51.7,7.9,6.9,6.8,11.2,4.0,13.9,16.7,14.9,6.1,4.0,3.7,3.5,0.6,34.5,70.2,3.0,0.0,9.8,0.0,13.0,4.0,Census Tract 6023.01; Los Angeles County; California,6,37,602301
1400000US06037602302,3178,52.8,9.0,4.1,6.2,7.3,4.1,7.9,18.5,20.2,9.2,2.6,6.5,3.3,1.2,42.1,80.1,4.6,0.2,8.2,0.0,1.6,5.2,Census Tract 6023.02; Los Angeles County; California,6,37,602302
1400000US06037602402,5766,47.8,9.0,8.6,7.1,4.6,3.5,15.9,16.7,10.7,6.0,5.2,6.5,5.2,1.0,35.5,61.4,9.3,0.2,7.5,0.0,20.2,1.4,Census Tract 6024.02; Los Angeles County; California,6,37,602402
1400000US06037602403,5579,44.8,10.9,10.3,8.4,7.3,6.1,16.8,17.5,13.0,3.9,1.0,2.4,1.8,0.5,29.9,50.9,17.2,0.0,13.4,0.0,13.9,4.6,Census Tract 6024.03; Los Angeles County; California,6,37,602403
1400000US06037602404,5723,47.1,7.0,7.4,7.3,9.8,6.8,18.9,17.1,13.9,2.8,3.2,4.1,1.4,0.3,29.6,43.0,33.9,0.7,7.0,0.0,14.3,1.1,Census Tract 6024.04; Los Angeles County; California,6,37,602404
1400000US06037602504,4866,43.9,12.1,11.6,3.5,5.5,8.5,25.2,12.2,9.7,5.9,2.0,3.0,0.5,0.2,28.0,31.3,41.9,0.0,9.0,2.9,14.0,0.9,Census Tract 6025.04; Los Angeles County; California,6,37,602504
1400000US06037602505,4327,47.8,8.9,6.4,9.1,3.4,12.9,26.6,11.4,7.6,3.5,4.3,5.2,0.6,0.0,27.4,37.1,41.6,0.0,2.2,1.4,13.5,4.2,Census Tract 6025.05; Los Angeles County; California,6,37,602505
1400000US06037602506,4129,49.5,7.0,10.0,8.9,3.6,12.6,23.9,13.2,10.6,3.0,3.7,1.9,0.3,1.2,27.2,27.5,42.4,0.0,5.2,12.5,7.8,4.5,Census Tract 6025.06; Los Angeles County; California,6,37,602506
