Total population,Male,Under 5 years,5 to 9 years,10 to 14 years,15 to 19 years,20 to 24 years,25 to 34 years,35 to 44 years,45 to 54 years,55 to 59 years,60 to 64 years,65 to 74 years,75 to 84 years,85 years and over,Median age (years),White,Black or African American,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Some other race,Two or more races,GEO_ID,Name,State,County,Tract
2902,45.1,11.1,7.1,4.4,10.5,7.7,14.5,15.1,13.4,6.2,4.3,2.9,1.8,0.9,30.7,76.2,8.7,2.7,4.9,1.3,2.9,3.3,1400000US06073013802,"Census Tract 138.02, San Diego County, California",6,73,13802
3565,53.7,6.7,6.6,5.8,3.9,8.0,17.3,13.8,14.0,9.4,7.8,4.6,1.3,0.8,36.4,63.7,19.6,0.0,9.3,0.0,5.5,2.0,1400000US06073013905,"Census Tract 139.05, San Diego County, California",6,73,13905
5929,49.7,5.8,6.2,7.7,11.0,5.8,11.2,13.4,13.7,8.1,5.9,5.0,4.1,2.0,37.3,59.4,11.2,0.5,5.5,0.2,18.0,5.1,1400000US06073014200,"Census Tract 142, San Diego County, California",6,73,14200
3603,51.7,7.3,3.8,6.0,11.4,10.1,12.4,14.0,14.5,6.5,5.4,5.0,2.4,1.2,34.5,60.5,7.8,1.1,5.4,1.1,19.3,4.8,1400000US06073014300,"Census Tract 143, San Diego County, California",6,73,14300
3693,53.0,3.0,5.7,7.2,6.8,3.2,4.6,10.9,15.8,8.0,11.6,14.5,6.0,2.7,49.5,93.0,2.0,0.0,2.0,0.0,0.6,2.5,1400000US06073015200,"Census Tract 152, San Diego County, California",6,73,15200
5181,46.2,11.0,11.0,10.5,4.8,9.2,18.1,14.1,11.0,4.8,1.1,1.8,1.8,0.7,25.9,74.5,5.3,0.8,6.1,0.9,9.9,2.6,1400000US06065043266,"Census Tract 432.66, Riverside County, California",6,65,43266
6665,44.3,4.7,9.3,9.5,7.8,3.6,7.1,14.1,16.2,5.6,5.6,10.0,5.7,0.9,38.9,85.3,0.9,1.8,1.5,1.4,6.7,2.4,1400000US06065043267,"Census Tract 432.67, Riverside County, California",6,65,43267
4909,46.4,5.9,4.2,8.9,11.8,9.6,7.0,13.2,17.7,6.4,3.4,6.9,3.3,1.6,38.1,71.1,0.3,0.0,5.7,0.0,22.3,0.6,1400000US06065043270,"Census Tract 432.70, Riverside County, California",6,65,43270
3799,54.8,5.4,10.8,16.6,6.6,1.7,12.5,14.2,13.1,5.9,7.3,1.8,2.7,1.5,33.1,68.1,2.1,0.0,1.6,0.0,26.8,1.5,1400000US06065043271,"Census Tract 432.71, Riverside County, California",6,65,43271
4599,52.0,1.7,5.6,6.4,7.2,7.2,6.7,10.6,19.7,7.2,10.4,8.6,6.0,2.8,48.1,85.1,0.0,0.4,2.7,0.0,6.7,5.1,1400000US06065043272,"Census Tract 432.72, Riverside County, California",6,65,43272
3283,59.8,8.9,8.0,10.2,11.2,2.7,10.9,8.7,20.4,4.8,6.2,3.6,4.4,0.0,32.9,59.3,17.1,0.0,11.0,0.0,5.4,7.1,1400000US06065043276,"Census Tract 432.76, Riverside County, California",6,65,43276
5069,54.5,7.1,12.9,9.2,7.8,5.5,10.3,12.4,17.6,6.6,5.0,2.5,2.9,0.0,33.4,71.6,8.4,0.0,10.6,0.0,5.2,4.2,1400000US06065043278,"Census Tract 432.78, Riverside County, California",6,65,43278
4852,48.1,8.0,6.6,4.2,10.6,5.3,10.2,17.3,13.8,4.2,5.4,5.9,7.2,1.3,38.5,91.3,2.2,0.9,0.3,0.0,4.2,1.0,1400000US06065043279,"Census Tract 432.79, Riverside County, California",6,65,43279
7952,47.6,6.5,5.2,3.9,10.4,7.0,11.2,10.6,15.2,5.9,5.0,6.3,10.0,2.9,39.1,75.6,2.9,0.0,9.7,0.0,6.7,5.0,1400000US06065043291,"Census Tract 432.91, Riverside County, California",6,65,43291
3449,44.6,3.4,3.0,2.0,4.7,1.5,4.5,4.4,6.0,5.6,7.7,17.5,27.8,11.9,68.4,84.3,2.6,0.0,3.5,0.0,0.8,8.9,1400000US06065043316,"Census Tract 433.16, Riverside County, California",6,65,43316
7125,46.1,6.5,7.3,14.4,12.0,3.4,8.1,16.4,9.0,3.8,6.9,6.2,4.7,1.3,33.2,67.8,4.7,2.1,9.1,0.0,8.3,8.1,1400000US06065043317,"Census Tract 433.17, Riverside County, California",6,65,43317
6321,48.1,10.1,7.0,11.0,7.4,6.6,15.3,13.1,8.5,5.6,4.6,6.2,3.5,1.1,29.8,61.4,2.4,3.2,9.6,0.0,17.8,5.5,1400000US06065043512,"Census Tract 435.12, Riverside County, California",6,65,43512
2822,49.0,7.8,8.5,12.1,7.9,5.8,14.3,14.8,9.7,4.5,1.5,4.3,8.0,0.9,30.1,59.4,3.3,0.9,5.2,0.0,23.4,7.8,1400000US06065043513,"Census Tract 435.13, Riverside County, California",6,65,43513
6403,47.2,12.8,10.8,10.2,7.3,4.5,15.1,14.6,11.9,3.7,5.1,2.1,0.9,1.1,28.0,58.0,10.5,2.2,10.2,0.0,13.5,5.7,1400000US06065043517,"Census Tract 435.17, Riverside County, California",6,65,43517
3718,48.9,6.3,7.0,11.0,9.3,6.5,18.7,19.0,12.3,4.3,2.9,1.7,0.9,0.1,28.9,51.0,20.6,0.9,7.2,0.0,17.6,2.6,1400000US06071000825,"Census Tract 8.25, San Bernardino County, California",6,71,825
4195,47.6,4.2,11.1,7.4,8.7,5.9,13.5,17.2,13.7,5.3,3.7,5.0,3.1,1.1,34.3,48.7,10.0,4.3,6.6,0.0,26.7,3.7,1400000US06071000826,"Census Tract 8.26, San Bernardino County, California",6,71,826
4429,49.9,6.3,8.6,6.7,10.2,5.9,9.3,17.1,13.6,5.6,2.0,5.1,8.2,1.3,36.4,57.2,4.7,2.7,4.6,0.0,22.8,8.0,1400000US06071000901,"Census Tract 9.01, San Bernardino County, California",6,71,901
4699,49.6,8.7,11.1,7.2,3.3,10.5,21.9,9.7,14.7,3.8,4.3,1.3,2.4,1.1,28.7,56.4,0.5,5.5,3.6,1.8,27.5,4.7,1400000US06071000903,"Census Tract 9.03, San Bernardino County, California",6,71,903
3344,49.5,10.5,11.9,6.4,2.7,6.5,19.2,17.6,12.4,2.9,5.1,2.2,2.1,0.4,30.7,53.1,0.0,0.4,6.4,1.3,36.8,2.1,1400000US06071000904,"Census Tract 9.04, San Bernardino County, California",6,71,904
4394,47.4,5.1,9.3,7.1,7.6,6.4,13.2,18.0,12.0,3.5,6.1,7.6,3.1,1.1,35.4,50.8,2.6,4.5,9.0,0.0,29.0,4.1,1400000US06071001001,"Census Tract 10.01, San Bernardino County, California",6,71,1001
4328,46.8,4.2,5.5,7.8,7.2,9.8,9.2,12.1,17.9,4.4,9.2,7.8,4.3,0.6,41.1,91.5,0.0,1.9,1.7,0.0,0.1,4.7,1400000US06097150306,"Census Tract 1503.06, Sonoma County, California",6,97,150306
5697,51.0,11.7,11.1,8.0,9.0,5.6,15.0,15.5,11.0,2.6,1.3,4.2,3.6,1.5,27.2,74.4,0.5,0.9,4.2,0.0,18.3,1.7,1400000US06097150305,"Census Tract 1503.05, Sonoma County, California",6,97,150305
5566,47.0,5.5,9.7,12.1,5.8,6.3,5.8,14.6,20.8,4.4,5.2,7.0,2.3,0.5,40.4,83.4,0.6,0.0,11.2,0.4,2.5,2.0,1400000US06097150607,"Census Tract 1506.07, Sonoma County, California",6,97,150607
4504,45.1,6.3,6.5,4.4,2.4,4.1,13.2,14.5,14.5,4.5,9.8,8.6,8.3,2.8,42.1,69.7,0.8,0.6,11.5,0.0,14.7,2.7,1400000US06097150609,"Census Tract 1506.09, Sonoma County, California",6,97,150609
3932,51.4,3.1,8.4,10.6,10.0,5.4,6.6,13.4,21.7,11.2,1.6,4.8,2.3,1.0,40.2,87.1,0.0,5.1,6.1,0.0,0.4,1.3,1400000US06097150610,"Census Tract 1506.10, Sonoma County, California",6,97,150610
3443,48.1,5.8,9.1,7.3,7.4,8.8,9.8,15.0,18.3,4.2,4.5,5.4,3.2,1.1,37.5,89.4,2.0,0.0,3.1,0.0,3.8,1.8,1400000US06097150611,"Census Tract 1506.11, Sonoma County, California",6,97,150611
4663,48.9,7.4,5.7,8.4,4.6,7.6,11.8,11.8,18.0,9.6,6.8,5.7,2.6,0.0,39.9,88.1,0.4,0.2,2.9,0.0,2.3,6.1,1400000US06097150612,"Census Tract 1506.12, Sonoma County, California",6,97,150612
2684,43.4,0.3,0.1,2.2,5.1,0.7,0.6,1.4,3.7,4.8,18.1,25.1,21.5,16.5,70.0,89.8,1.2,0.1,1.7,3.3,0.8,3.1,1400000US06097151601,"Census Tract 1516.01, Sonoma County, California",6,97,151601
3234,44.6,0.6,0.9,1.7,3.5,0.6,2.1,2.5,7.1,9.9,14.5,19.0,25.5,12.1,70.1,96.4,0.0,1.9,1.1,0.0,0.0,0.6,1400000US06097151602,"Census Tract 1516.02, Sonoma County, California",6,97,151602
3399,48.1,5.9,3.4,5.1,7.6,8.3,11.8,12.1,19.5,4.4,5.8,8.7,3.3,4.0,39.9,84.4,1.0,1.1,1.5,0.0,10.2,1.7,1400000US06097152905,"Census Tract 1529.05, Sonoma County, California",6,97,152905
4512,50.7,4.4,4.8,8.2,4.8,4.1,16.4,14.9,20.0,5.9,2.5,8.8,3.8,1.3,40.2,77.0,2.2,3.7,9.3,0.0,1.6,6.3,1400000US06097152906,"Census Tract 1529.06, Sonoma County, California",6,97,152906
5240,52.3,8.5,6.4,8.4,7.0,14.3,13.2,15.1,13.6,3.5,3.4,4.1,0.7,1.7,28.6,81.8,0.1,0.9,1.3,0.0,13.5,2.4,1400000US06097153103,"Census Tract 1531.03, Sonoma County, California",6,97,153103
3824,52.0,8.1,13.7,6.4,9.1,8.7,12.6,16.3,12.6,3.2,2.7,3.2,0.9,2.2,26.0,59.1,1.9,3.2,0.0,0.0,31.0,4.7,1400000US06097153104,"Census Tract 1531.04, Sonoma County, California",6,97,153104
3527,50.6,7.4,3.9,10.4,8.8,7.3,10.5,14.2,19.6,2.9,2.5,6.6,5.6,0.4,35.9,84.1,0.0,1.1,2.5,0.0,10.5,1.8,1400000US06097153804,"Census Tract 1538.04, Sonoma County, California",6,97,153804
2874,49.1,2.8,4.2,10.8,4.2,5.2,4.5,14.1,20.9,7.6,5.5,4.9,7.6,7.7,48.2,87.6,0.4,6.2,1.3,0.0,2.4,2.1,1400000US06097153806,"Census Tract 1538.06, Sonoma County, California",6,97,153806
4258,37.7,4.8,5.6,7.7,10.5,7.4,8.5,14.1,19.6,9.0,5.4,5.0,2.0,0.4,38.9,95.8,0.0,0.4,0.8,0.0,1.1,2.0,1400000US06097153807,"Census Tract 1538.07, Sonoma County, California",6,97,153807
4341,45.4,5.4,6.7,9.2,9.1,3.3,8.6,12.6,18.7,7.6,4.9,7.4,3.4,3.1,40.8,77.4,0.3,1.7,6.7,1.0,6.2,6.7,1400000US06097153809,"Census Tract 1538.09, Sonoma County, California",6,97,153809
3619,55.5,5.3,8.8,6.4,4.3,5.6,11.7,16.9,14.2,7.8,5.0,7.6,4.3,2.2,38.7,79.6,0.4,0.7,0.0,0.0,18.3,1.1,1400000US06097154201,"Census Tract 1542.01, Sonoma County, California",6,97,154201
5944,45.4,11.3,3.7,6.9,3.8,4.0,13.9,10.6,14.1,9.1,5.7,10.5,4.3,2.0,39.2,83.7,0.0,0.4,6.5,0.0,8.1,1.4,1400000US06097154202,"Census Tract 1542.02, Sonoma County, California",6,97,154202
5541,44.7,6.7,10.1,6.3,10.4,4.8,18.5,17.8,13.4,2.6,3.1,4.5,1.5,0.2,30.3,46.8,30.0,0.3,7.2,0.0,14.0,1.6,1400000US06037602404,"Census Tract 6024.04, Los Angeles County, California",6,37,602404
2987,41.9,9.0,4.5,1.9,3.7,3.9,23.4,15.5,12.2,6.9,6.3,5.5,4.5,2.7,36.7,50.7,4.4,1.6,14.1,0.0,24.4,4.9,1400000US06037702803,"Census Tract 7028.03, Los Angeles County, California",6,37,702803
2932,49.9,7.2,7.8,2.0,4.5,4.9,17.4,10.6,12.8,4.8,7.3,11.3,8.1,1.4,41.4,45.9,38.6,0.7,4.1,0.0,7.8,2.9,1400000US06037900806,"Census Tract 9008.06, Los Angeles County, California",6,37,900806
3005,49.0,5.6,6.8,5.5,6.3,1.0,7.9,15.9,17.5,7.9,5.8,13.8,3.9,2.1,45.3,73.0,2.6,0.0,14.4,0.0,5.6,4.4,1400000US06037271500,"Census Tract 2715, Los Angeles County, California",6,37,271500
2928,48.7,5.3,2.4,12.8,6.9,6.6,23.1,17.1,11.1,6.8,2.7,2.9,2.1,0.3,32.0,32.2,33.5,0.0,13.9,2.8,9.6,8.1,1400000US06037277200,"Census Tract 2772, Los Angeles County, California",6,37,277200
5019,51.3,5.9,5.4,9.8,12.7,7.3,14.2,13.8,13.7,3.4,2.6,6.0,4.0,1.3,31.6,60.2,3.0,1.2,8.1,0.6,23.7,3.3,1400000US06037201401,"Census Tract 2014.01, Los Angeles County, California",6,37,201401
3944,49.0,5.5,7.9,5.1,9.8,6.1,17.3,19.7,12.9,7.0,3.4,3.0,1.9,0.4,32.1,10.4,5.5,0.0,22.3,6.6,54.4,0.8,1400000US06037212202,"Census Tract 2122.02, Los Angeles County, California",6,37,212202
8599,45.1,4.9,6.4,6.9,8.3,7.3,12.1,15.9,13.7,5.5,8.2,5.2,3.5,2.2,38.8,46.1,2.1,0.0,25.2,0.0,24.9,1.6,1400000US06037432500,"Census Tract 4325, Los Angeles County, California",6,37,432500
3082,56.1,7.7,6.7,7.7,11.7,6.1,13.6,15.4,16.1,2.5,1.6,5.7,4.5,0.6,30.8,62.2,0.0,2.2,10.9,0.0,23.8,0.9,1400000US06037433802,"Census Tract 4338.02, Los Angeles County, California",6,37,433802
3796,48.2,6.0,7.9,7.0,4.2,4.6,9.0,18.1,15.8,5.3,8.2,7.2,4.4,2.3,41.3,59.5,7.4,1.0,15.1,0.0,12.6,4.4,1400000US06037462900,"Census Tract 4629, Los Angeles County, California",6,37,462900
2069,53.4,4.5,7.2,14.4,4.8,7.6,9.4,23.5,14.0,1.5,2.1,7.4,3.0,0.6,35.7,42.0,0.6,0.0,1.4,0.0,51.0,5.0,1400000US06037404302,"Census Tract 4043.02, Los Angeles County, California",6,37,404302
4208,46.1,7.7,8.0,6.8,7.4,9.9,16.4,11.2,10.4,7.5,4.9,4.5,2.9,2.1,30.3,53.6,1.8,1.8,21.7,0.0,20.7,0.4,1400000US06037433402,"Census Tract 4334.02, Los Angeles County, California",6,37,433402
6320,50.0,4.9,5.8,8.4,12.4,5.5,13.4,15.3,14.9,5.2,3.2,5.2,3.2,2.5,34.5,57.7,26.4,0.0,0.9,0.0,12.3,2.7,1400000US06037461000,"Census Tract 4610, Los Angeles County, California",6,37,461000
4538,48.7,4.6,6.1,8.7,5.4,5.1,8.1,18.6,16.1,6.5,3.8,8.2,7.0,1.7,40.7,50.6,0.6,0.1,41.8,0.0,2.2,4.6,1400000US06037480702,"Census Tract 4807.02, Los Angeles County, California",6,37,480702
6371,46.3,5.9,7.8,6.8,9.0,6.5,15.4,16.2,12.0,4.5,4.8,5.0,4.4,1.6,33.8,68.1,0.5,0.8,1.4,0.0,25.7,3.5,1400000US06037530302,"Census Tract 5303.02, Los Angeles County, California",6,37,530302
3396,54.0,7.7,8.1,5.1,8.4,7.8,13.8,14.0,8.7,7.1,6.4,6.8,5.3,0.8,34.7,71.8,0.0,0.0,2.4,0.0,25.6,0.3,1400000US06037532102,"Census Tract 5321.02, Los Angeles County, California",6,37,532102
3438,45.8,9.4,9.3,9.6,7.8,7.4,17.9,15.0,7.5,4.0,3.3,5.4,2.9,0.5,28.6,74.1,0.5,0.0,6.4,0.0,15.6,3.4,1400000US06037201503,"Census Tract 2015.03, Los Angeles County, California",6,37,201503
941,94.7,0.0,0.0,0.0,2.2,7.1,30.2,31.3,20.1,3.5,2.8,1.7,1.1,0.0,38.0,61.6,24.0,0.0,3.5,1.0,4.6,5.3,1400000US06037207400,"Census Tract 2074, Los Angeles County, California",6,37,207400
3321,59.0,6.1,5.8,4.0,4.1,9.9,29.6,9.9,11.5,4.7,3.8,4.3,4.2,2.2,31.9,30.8,6.2,0.7,4.6,0.2,57.1,0.4,1400000US06037208903,"Census Tract 2089.03, Los Angeles County, California",6,37,208903
2045,51.6,9.1,6.0,8.5,2.8,9.8,20.0,17.5,13.8,6.2,0.0,5.1,1.1,0.0,31.1,34.2,9.5,8.7,21.9,0.0,25.8,0.0,1400000US06037209200,"Census Tract 2092, Los Angeles County, California",6,37,209200
3053,48.2,10.0,7.6,5.2,4.2,11.1,16.5,9.3,16.4,3.4,2.8,3.3,7.9,2.3,31.3,32.0,5.1,0.0,15.5,0.5,45.1,1.8,1400000US06037210010,"Census Tract 2100.10, Los Angeles County, California",6,37,210010
3252,49.7,5.6,3.9,5.4,10.1,11.4,14.4,16.3,16.0,4.1,4.8,5.8,0.9,1.3,34.2,32.6,2.8,0.0,32.5,0.0,31.2,0.9,1400000US06037211420,"Census Tract 2114.20, Los Angeles County, California",6,37,211420
2974,51.7,5.3,6.1,5.5,5.7,7.9,28.3,18.1,11.6,0.6,0.6,3.2,6.9,0.3,31.2,33.8,1.6,1.4,11.9,0.0,50.3,1.0,1400000US06037212203,"Census Tract 2122.03, Los Angeles County, California",6,37,212203
3995,48.8,4.9,4.7,4.3,6.8,7.9,16.1,15.6,19.9,5.6,4.9,5.1,3.1,1.1,39.1,17.1,6.6,0.7,53.8,0.0,20.8,1.1,1400000US06037212610,"Census Tract 2126.10, Los Angeles County, California",6,37,212610
2852,49.2,2.1,0.6,0.6,1.2,4.2,52.6,21.0,8.1,2.4,1.4,3.9,1.2,0.7,32.4,83.5,2.5,0.0,3.3,0.0,7.5,3.2,1400000US06037214400,"Census Tract 2144, Los Angeles County, California",6,37,214400
2370,45.6,3.3,1.5,1.5,1.9,4.1,32.9,17.2,11.0,9.7,3.0,4.6,5.2,4.0,37.4,92.7,3.2,0.5,2.3,0.5,0.7,0.0,1400000US06037214600,"Census Tract 2146, Los Angeles County, California",6,37,214600
4616,53.0,6.8,4.1,8.7,6.5,10.3,16.8,14.2,18.8,4.4,1.3,4.9,2.6,0.7,32.9,43.1,9.7,0.0,12.4,0.0,31.8,2.9,1400000US06037218120,"Census Tract 2181.20, Los Angeles County, California",6,37,218120
3438,51.5,8.9,8.0,10.7,7.0,7.4,15.3,18.6,12.3,1.9,3.5,2.5,3.0,0.8,29.8,17.6,26.0,1.1,1.9,0.0,51.7,1.7,1400000US06037218500,"Census Tract 2185, Los Angeles County, California",6,37,218500
3202,53.7,4.4,6.3,9.8,5.9,5.6,17.6,18.2,13.6,4.1,2.8,6.0,3.6,2.2,35.3,42.4,5.1,0.0,12.7,0.0,38.3,1.6,1400000US06037221210,"Census Tract 2212.10, Los Angeles County, California",6,37,221210
4072,45.4,4.1,3.8,4.0,9.7,8.4,12.5,15.8,18.9,3.7,6.5,9.4,2.5,0.7,38.4,45.5,13.2,0.2,12.7,0.0,23.6,4.8,1400000US06037221302,"Census Tract 2213.02, Los Angeles County, California",6,37,221302
2672,51.1,6.7,3.4,9.1,7.6,13.4,15.5,18.2,13.5,1.4,3.7,4.9,1.7,0.9,30.1,33.9,4.2,0.0,0.6,0.0,61.1,0.3,1400000US06037224200,"Census Tract 2242, Los Angeles County, California",6,37,224200
5605,52.8,5.7,1.6,2.9,7.2,20.4,20.6,14.5,10.2,1.1,3.1,6.7,4.5,1.4,30.9,56.2,2.3,0.2,33.1,2.2,4.1,2.0,1400000US06037463500,"Census Tract 4635, Los Angeles County, California",6,37,463500
6993,50.2,6.6,6.6,6.3,7.7,6.9,12.9,13.1,13.4,5.1,8.3,5.8,4.1,3.3,36.9,47.8,27.4,0.0,6.3,0.0,15.7,2.7,1400000US06037460900,"Census Tract 4609, Los Angeles County, California",6,37,460900
4817,47.7,4.4,7.9,5.4,6.8,5.3,12.1,16.8,14.1,7.8,6.2,4.6,4.1,4.5,40.2,59.7,26.3,0.2,2.4,0.0,5.7,5.8,1400000US06037461100,"Census Tract 4611, Los Angeles County, California",6,37,461100
4968,45.7,4.8,7.7,5.0,4.3,4.0,13.3,15.4,18.3,5.5,6.6,6.1,5.0,4.1,43.4,81.4,3.7,0.0,5.3,0.3,1.4,7.8,1400000US06037297000,"Census Tract 2970, Los Angeles County, California",6,37,297000
4326,45.0,5.4,6.1,3.0,1.4,5.7,18.0,11.0,14.7,5.0,6.7,10.2,9.8,3.1,44.7,77.6,0.7,0.0,17.7,0.0,1.9,2.1,1400000US06037301203,"Census Tract 3012.03, Los Angeles County, California",6,37,301203
5450,51.5,3.6,2.8,5.1,4.9,8.3,21.4,18.4,16.1,3.8,3.4,8.0,4.1,0.0,36.8,80.0,1.4,0.0,8.0,0.0,8.6,2.0,1400000US06037310703,"Census Tract 3107.03, Los Angeles County, California",6,37,310703
4493,47.4,8.7,7.1,7.1,6.5,5.7,19.1,15.2,11.4,6.4,5.3,3.5,3.8,0.4,31.6,41.2,4.9,3.6,4.8,0.0,40.8,4.7,1400000US06037400602,"Census Tract 4006.02, Los Angeles County, California",6,37,400602
3243,49.9,8.3,7.6,10.7,6.1,8.7,17.1,15.9,16.7,2.5,1.8,2.8,1.7,0.0,29.9,38.9,20.5,0.0,8.0,0.0,26.8,5.8,1400000US06037575901,"Census Tract 5759.01, Los Angeles County, California",6,37,575901
3812,46.1,9.9,5.1,2.9,3.9,2.0,9.5,22.0,13.6,9.5,6.5,9.9,3.8,1.5,41.7,58.6,4.7,0.2,29.9,0.2,1.4,5.1,1400000US06081610304,"Census Tract 6103.04, San Mateo County, California",6,81,610304
5815,52.0,10.7,6.3,6.1,6.6,5.0,11.8,18.0,13.1,3.3,5.0,5.2,5.2,3.5,37.1,81.5,4.8,0.0,5.3,0.0,5.7,2.6,1400000US06081610700,"Census Tract 6107, San Mateo County, California",6,81,610700
2121,49.5,5.4,14.9,4.1,2.4,2.7,10.0,22.1,14.0,4.5,8.0,8.5,3.3,0.0,40.3,80.2,0.8,1.7,11.6,0.0,1.2,4.6,1400000US06081611600,"Census Tract 6116, San Mateo County, California",6,81,611600
4684,50.7,5.3,10.3,4.7,6.2,8.7,13.2,16.7,12.1,7.8,4.6,7.0,2.5,0.8,36.5,23.7,6.7,0.1,46.1,0.0,17.5,5.8,1400000US06081600200,"Census Tract 6002, San Mateo County, California",6,81,600200
4289,51.1,5.4,5.0,6.0,7.7,5.3,13.5,14.4,15.2,6.9,7.1,7.3,4.4,2.0,40.4,28.9,2.7,0.9,50.9,0.3,11.2,5.2,1400000US06081600300,"Census Tract 6003, San Mateo County, California",6,81,600300
7231,52.5,3.4,5.3,4.5,5.7,7.8,13.0,15.1,21.6,6.6,4.8,6.4,4.7,1.1,42.0,30.9,4.3,0.0,49.6,0.0,10.6,4.6,1400000US06081600700,"Census Tract 6007, San Mateo County, California",6,81,600700
5873,48.2,8.2,3.8,4.6,4.0,14.7,19.5,14.3,13.3,3.6,2.5,5.8,2.7,2.9,31.5,29.0,2.3,0.3,45.9,3.1,13.6,5.9,1400000US06081601502,"Census Tract 6015.02, San Mateo County, California",6,81,601502
8140,48.2,9.0,7.1,4.4,5.0,8.0,21.2,15.4,10.4,5.2,3.4,5.7,3.8,1.4,32.6,53.5,1.7,0.0,10.5,7.1,23.0,4.2,1400000US06081602200,"Census Tract 6022, San Mateo County, California",6,81,602200
3930,50.1,9.7,9.4,7.8,5.1,5.1,16.4,12.9,15.9,4.9,4.7,5.1,3.1,0.0,34.0,38.9,1.8,0.0,34.1,6.0,14.7,4.5,1400000US06081602300,"Census Tract 6023, San Mateo County, California",6,81,602300
5139,49.2,4.7,5.3,3.0,8.6,5.2,13.6,12.8,18.2,7.4,5.7,6.3,7.0,2.1,43.6,49.3,0.9,0.1,35.3,2.0,6.7,5.6,1400000US06081603700,"Census Tract 6037, San Mateo County, California",6,81,603700
4753,46.4,4.5,6.2,5.7,3.1,7.4,15.5,13.7,17.9,6.0,6.8,6.5,2.8,3.9,40.5,66.7,2.2,0.0,19.8,0.0,3.2,8.1,1400000US06081603900,"Census Tract 6039, San Mateo County, California",6,81,603900
3299,54.8,5.1,6.3,5.5,6.9,9.7,11.7,20.4,11.5,7.2,6.7,4.4,3.6,0.9,36.2,20.7,18.6,1.5,30.9,3.3,21.2,3.8,1400000US06001406000,"Census Tract 4060, Alameda County, California",6,1,406000
3789,53.7,6.4,6.4,7.6,5.3,11.0,17.2,16.8,11.9,4.7,5.8,4.6,1.8,0.7,32.6,40.9,8.5,0.7,17.0,0.1,31.8,1.0,1400000US06001406100,"Census Tract 4061, Alameda County, California",6,1,406100
5776,48.0,9.2,4.5,6.8,8.0,7.3,20.2,12.7,11.9,5.2,6.5,3.8,3.5,0.5,31.9,34.4,21.1,0.1,19.9,2.4,16.4,5.7,1400000US06001406500,"Census Tract 4065, Alameda County, California",6,1,406500
3286,47.2,7.7,11.4,7.7,9.6,8.2,15.4,15.1,7.9,7.3,1.4,4.3,1.9,2.2,28.8,20.3,36.7,4.1,5.4,0.0,23.1,10.5,1400000US06001407500,"Census Tract 4075, Alameda County, California",6,1,407500
2672,49.2,2.8,7.0,5.1,5.0,1.3,12.0,19.7,20.5,6.4,7.1,6.6,4.5,2.0,43.4,52.7,19.8,0.8,15.0,0.8,1.1,9.9,1400000US06001407900,"Census Tract 4079, Alameda County, California",6,1,407900
5767,43.4,6.8,4.9,4.2,4.5,1.8,12.3,10.1,16.8,9.7,9.7,8.9,8.5,1.8,48.7,47.6,31.5,0.0,14.0,0.0,1.6,5.3,1400000US06001408100,"Census Tract 4081, Alameda County, California",6,1,408100
5198,51.7,8.5,8.1,9.8,11.8,8.2,10.0,13.4,10.5,5.5,4.7,5.8,2.9,0.8,29.4,21.5,43.1,0.3,7.5,6.2,20.1,1.4,1400000US06001408500,"Census Tract 4085, Alameda County, California",6,1,408500
6449,46.3,6.8,8.5,7.6,7.0,10.0,15.0,11.7,14.2,5.5,3.7,5.5,3.2,1.1,30.6,34.2,40.1,0.0,7.9,0.0,13.3,4.4,1400000US06001408700,"Census Tract 4087, Alameda County, California",6,1,408700
2890,46.7,6.1,5.9,8.3,9.3,9.2,15.3,15.4,12.6,6.0,3.2,4.4,3.3,1.1,31.0,18.7,43.2,1.3,3.8,0.0,32.6,0.4,1400000US06001409200,"Census Tract 4092, Alameda County, California",6,1,409200
3474,55.7,14.4,7.6,5.9,6.7,10.7,12.6,18.6,7.6,4.3,3.7,3.7,3.0,1.2,27.5,39.9,19.4,3.7,3.7,3.7,26.6,3.1,1400000US06001409500,"Census Tract 4095, Alameda County, California",6,1,409500
5559,51.8,11.9,10.3,8.0,7.4,10.2,15.4,12.8,11.4,4.5,1.8,4.3,1.7,0.3,27.1,32.1,38.8,0.0,1.7,0.0,23.4,4.0,1400000US06001409600,"Census Tract 4096, Alameda County, California",6,1,409600
3131,47.6,10.1,5.5,7.4,6.4,9.3,11.1,18.5,10.6,6.7,4.8,4.5,2.5,2.6,35.9,11.8,64.4,0.2,5.4,0.0,15.0,3.2,1400000US06001410200,"Census Tract 4102, Alameda County, California",6,1,410200
3955,42.8,5.2,6.3,5.7,5.2,2.1,7.9,12.2,20.0,7.4,8.6,11.2,4.9,3.3,47.0,81.8,0.0,0.0,9.8,0.4,2.8,5.2,1400000US06001421300,"Census Tract 4213, Alameda County, California",6,1,421300
3917,50.0,6.3,4.8,2.3,2.2,11.7,20.2,16.6,13.5,5.6,2.7,8.2,2.9,2.9,36.5,65.8,7.3,0.2,20.5,0.0,3.0,3.2,1400000US06001421700,"Census Tract 4217, Alameda County, California",6,1,421700
